time[ms],R1[ohm]
1028149,5837.10
1029151,5861.51
1030155,6009.59
1031157,5861.51
1032161,5740.22
1033164,5644.52
1034167,5837.10
1035170,5764.33
1036173,5812.77
1037176,5861.51
1038180,6034.54
1039182,5886.00
1040186,5788.51
1041188,5597.12
1042192,5910.56
1043195,5910.56
1044198,5692.22
1045201,5861.51
1046205,5984.72
1047207,5812.77
1048211,5812.77
1049213,6009.59
1050217,5812.77
1051220,5837.10
1052223,5668.34
1053227,5837.10
1054229,5812.77
1055233,5620.78
1056236,5861.51
1057239,5837.10
1058242,6009.59
1059245,5837.10
1060248,5861.51
1061252,5788.51
1062254,5837.10
1063258,5764.33
1064260,5837.10
1065264,5861.51
1066267,5886.00
1067270,5788.51
1068273,5812.77
1069276,5788.51
1070279,5812.77
1071283,5861.51
1072285,5837.10
1073289,5861.51
1074292,5716.18
1075295,5886.00
1076298,5861.51
1077301,5861.51
1078304,5861.51
1079308,5910.56
1080310,5935.20
1081314,5812.77
1082316,5764.33
1083320,5910.56
1084323,5788.51
1085326,5959.92
1086329,5837.10
1087332,5861.51
1088335,5812.77
1089339,5812.77
1090341,5861.51
1091345,5668.34
1092347,5837.10
1093351,5910.56
1094354,5620.78
1095357,5812.77
1096360,5812.77
1097363,5812.77
1098366,5861.51
1099370,5837.10
1100372,5740.22
1101376,5861.51
1102380,5861.51
1103382,5886.00
1104386,5959.92
1105388,5764.33
1106392,5861.51
1107395,5861.51
1108398,5935.20
1109401,5910.56
1110404,5812.77
1111407,5812.77
1112411,5668.34
1113413,5716.18
1114417,5910.56
1115419,5740.22
1116423,5886.00
1117426,6084.68
1118429,5764.33
1119432,5812.77
1120435,5861.51
1121438,5959.92
1122442,6009.59
1123444,5837.10
1124448,5861.51
1125451,5886.00
1126454,5692.22
1127457,5812.77
1128460,5837.10
1129463,5861.51
1130467,5861.51
1131469,5837.10
1132473,5861.51
1133475,5837.10
1134479,5644.52
1135482,5886.00
1136485,5812.77
1137488,5812.77
1138491,5788.51
1139494,5984.72
1140498,5861.51
1141500,5812.77
1142504,5861.51
1143506,5935.20
1144510,5935.20
1145513,5812.77
1146516,5886.00
1147520,5692.22
1148522,5668.34
1149526,5910.56
1150529,5861.51
1151532,5740.22
1152535,5935.20
1153539,5812.77
1154541,5886.00
1155545,5692.22
1156547,5861.51
1157551,5837.10
1158554,5837.10
1159557,5910.56
1160560,5788.51
1161563,5837.10
1162566,6009.59
1163570,5984.72
1164572,5861.51
1165576,5837.10
1166578,5764.33
1167582,5764.33
1168585,5861.51
1169588,5837.10
1170591,5812.77
1171594,5668.34
1172597,5886.00
1173601,5837.10
1174603,5837.10
1175607,5788.51
1176609,5837.10
1177613,5788.51
1178616,5812.77
1179619,5644.52
1180622,5837.10
